question,options,right_answer
"从适应当时世界历史的角度来看,以下著作最具有进步意义的是()","['《海国图志》', '《原道醒世训》', '《天朝田亩制度》', '《资政新编》']",['《资政新编》']
"以下人物中,都参加过和平解决西安事变和重庆谈判的是：()","['毛泽东', '王若飞', '叶剑英', '周恩来']",['周恩来']
"1905年到1907年,革命派与改良派论战的内容包括有()①要不要以革命手段推翻清王朝②要不要推翻帝制,实行共和③要不要废八股、改科举和兴西学④要不要社会革命","['①②④', '①②③', '①②③④', '③④']",['①②④']
标志着毛泽东思想得到多方面展开而达到成熟的是(),"['新民主主义理论的系统阐明', '农村包围城市,武装夺取政权道路理论的系统阐述', '社会主义改造理论的系统阐明', '社会主义建设思想的系统阐述']",['新民主主义理论的系统阐明']
开始全面建设社会主义的十年是(),"['1949—1959年', '1953—1953年', '1955—1965年', '1956—1966年']",['1956—1966年']
戊戌维新变法运动开始的标志是(),"['维新派与守旧派的论战', '“公车上书”', '“中体西用”思想的提出', '“明定国是”诏书的颁布']",['“明定国是”诏书的颁布']
1931年日本帝国主义制造了侵略中国的(),"['九一八事变', '一二八事变', '七七事变', '八一三事变']",['九一八事变']
"2006年3月,胡锦涛在看望全国政协委员时提出了以“八荣八耻”为主要内容的","['社会主义价值观', '社会主义荣辱观', '社会主义核心价值体系', '社会主义共同理想']",['社会主义荣辱观']
戊戌变法的性质是(),"['资产阶级革命运动', '资产阶级改良运动', '封建统治阶级自上而下的改革', '地主阶级的改革运动']",['资产阶级改良运动']
"下列有关皖南事变的表述,正确的是()①它是国民党顽固派破坏抗战的行为②英美支持国民党发动③中国共产党坚决回击顽固派的进攻④抗日民族统一战线由此完全破裂⑤新四军军部及所属部队损失惨重","['①③⑤', '①②④', '①②③④⑤', '②③④⑤']",['①③⑤']
"毛泽东的《中国的红色政权为什么能够存在》和《井冈山的斗争》两篇文章,科学回答了红色政权存在和发展的原因和条件,其中主观条件是()①国民革命的影响②全国革命形势的继续向前发展③相当力量的正式红军的存在④共产党组织的坚强有力和各项政策的正确贯彻执行","['③④', '②③', '①②③④', '①②']",['③④']
中外反动势力合作的政治基础是(),"['镇压太平天国', '维护清朝统治', '维护各自利益', '建立总统衙门']",['维护各自利益']
"在土地革命战争时期,毛泽东、朱德领导的()起了最重要的作用①红一方面军②红二方面军③中央根据地④井冈山根据地","['②③', '②④', '①②', '①③']",['①③']
"1937年2月10日,中共中央致电国民党五届三中全会,提出如果国民党将停止内战、一致对外等五项要求定为国策,共产党愿意实行四项保证,包括()①停止武力推翻国民党政府的方针②苏维埃政府改名为中华民国特区政府,红军改名为国民革命军③特区实行彻底的民主制度④停止没收地主土地的政策⑤实行“三三制”","['①②⑤', '①②③', '①③④⑤', '①②③④']",['①②③④']
"对1946年政协会议协议的有关表述,正确的是().①有利于实现民主政治与和平建国②在许多方面反映了人们的愿望③体现了民主协商的精神④很快被国民政府撕毁","['①②③④', '①②③', '②③④', '①②']",['①②③④']
"全行业公私合营前,对企业利润的分配实行()","['定股定息', '四马分肥', '加工订货', '统购包销']",['四马分肥']
"1945年昆明“一二•一”运动,吹响了国统区爱国学生运动的第一声号角,在全国范围产生了重大影响.它的基本口号是().","['“反饥饿、反内战、反迫害”', '“反对内战,争取民主”', '“抗议美军暴行!”', '“美军退出中国!”']","['“反对内战,争取民主”']"
"1932年3月,日本在中国扶植成立的傀儡政权是()","['“满洲国”', '“国民政府”', '兴亚会', '冀东防共委员会']",['“满洲国”']
"1895年后,在长江航线上帝国主义势力最远可达的通商口岸是()","['九江', '汉口', '重庆', '宜昌']",['重庆']
毛泽东首次明确提出建立工农政权的思想是在(),"['八七会议后', '秋收起义后', '南昌起义后', '广州起义后']",['秋收起义后']
"1941年12月,毛泽东为中共中央党校题写了()作为校训,经过延安整风思想解放运动和党的第七次代表大会,它成为党的马克思主义思想路线最集中的中国化表述.","['为人民服务', '自力更生', '理论联系实际', '实事求是']",['实事求是']
中共一大确定的党的中心任务是(),"['实现共产主义', '加强无产阶级国际团结', '领导和组织工人运动', '推翻资产阶级政权']",['领导和组织工人运动']
全面内战爆发的标志是国民党军队大举进攻(),"['中原解放区', '山东解放区', '东北解放区', '西北解放区']",['中原解放区']
抗日饿争胜利后取代日本在中国享有种种特权的国家是(),"['英国', '法国', '美国', '德国']",['美国']
洋务运动的指导思想是(),"['富国强兵', '均贫富、等贵贱', '维新变法', '中体西用']",['中体西用']
"1903年在《驳康有为论革命书》中歌颂革命为“启迪民智,除旧布新”良药的是()","['邹容', '章炳麟', '陈天华', '严复']",['章炳麟']
太平天国后期担任军事指挥的青年将领(),"['杨秀清、石达开', '萧朝贵、冯云山', '陈玉成、李秀成', '石达开、韦昌辉']",['陈玉成、李秀成']
洋务派建成的新式海军中的主力是(),"['福建水师', '广东水师', '南洋水师', '北洋水师']",['北洋水师']
洋务派创办的第一个规模较大的近代军事工业是(),"['江南制造总局', '马尾船政局', '天津机器局', '湖北枪炮厂']",['江南制造总局']
"1921年7月,中共第一次全国代表召开于()","['北京', '上海', '广州', '武汉']",['上海']
"1911年5月,清政府宣布立宪,成立责任内阁；13名成员中满族有9人,其中皇族7人,被讥为()","['君主专制内阁', '人才内阁', '好人政府', '皇族内阁']",['皇族内阁']
中国人民族意识普遍觉醒是在(),"['第一次鸦片战争后', '第二次鸦片战争后', '《辛丑条约》签订后', '甲午战后']",['甲午战后']
资本帝国主义的入侵给中国带来的影响是(),"['加速了中国近代化的进程', '造成中国近代的贫穷与落后', '使中国自愿开放通商口岸', '西方列强主观上希望中国发展民族资本主义']",['造成中国近代的贫穷与落后']
近代史上最早喊出“救亡”的口号的是().,"['严复', '康有为', '林则徐', '孙中山']",['严复']
"1935年6月,中国工农红军第一、四方面军会师于()","['陕北保安地区', '西康甘孜地区', '四川懋功地区', '甘肃会宁、静宁地区']",['四川懋功地区']
"为反对袁世凯刺杀宋教仁和“善后大借款”,孙中山在1913年领导革命党人发动了()","['二次革命', '护国战争', '护法战争', '北伐战争']",['二次革命']
"1945年8月,中共中央在对时局的宣言中明确提出的口号是().","['巩固国内和平,实现民主改革', '和平、民主、团结', '打倒蒋介石,解放全中国', '独立、自由、和平']",['和平、民主、团结']
"1927年8月7日,中共中央在汉口秘密召开了紧急会议,确定的总方针是()","['土地革命和武装反抗国民党反动派', '独立领导中国革命', '建立广泛的统一战线', '建立农村革命根据地']",['土地革命和武装反抗国民党反动派']
"面对袁世凯的反动政权,资产阶级革命派进行了一系列挽救共和的努力,包括()①二次革命②护国运动③护法运动④实业运动","['①②', '①②③', '①②③④', '③④']",['①②③']
中国第一个传播马克思主义并主张向俄国十月革命学习的先进分子是(),"['李大钊', '陈独秀', '鲁迅', '胡适']",['李大钊']
"1985年2月,中共中央和国务院决定开辟的沿海经济开放区是()①长江三角洲②珠江三角洲③闽南厦门泉州漳州地区④沿渤海湾特区","['①③④', '①②③', '①②③④', '②③④']",['①②③④']
全面深化改革的重点是().,"['政治体制改革', '文化体制改革', '经济体制改革', '教育体制改革']",['经济体制改革']
下列不属于洋务运动的内容是(),"['创办近代军事和民用工业', '建成北洋、南洋和福建三支海军', '举办新式学堂', '提出发展资本主义的方案']",['提出发展资本主义的方案']
"从北伐战争到抗日战争时期,国民政府所在地迁移的顺序是()","['广州-武汉-南京-重庆', '广州-南京-武汉-重庆', '广州-武汉-重庆-南京', '广州-南京-重庆-南京']",['广州-武汉-南京-重庆']
哪个条约的签订意味着清朝政府已经成为了洋人的朝廷(),"['《天津条约》', '《马关条约》', '《辛丑条约》', '《善后大借款》']",['《辛丑条约》']
"建国之初,新中国同苏联订立的中苏同盟条约是()","['《中苏北京条约》', '《中苏莫斯科条约》', '《中苏军事协议书》', '《中苏友好同盟互助条约》']",['《中苏友好同盟互助条约》']
清末“新政”未能挽救清朝灭亡命运的根本原因是(),"['“新政”只是骗局,从来没有真正实行', '清政府借“新政”之名增加税收,引起人民反抗', '列强反对中国实行“新政”,制造障碍', '“新政”不能解决当时的各种社会矛盾']",['“新政”不能解决当时的各种社会矛盾']
